,Name,id,Year,AuctionValue,rank,AuctionValueAvg,AuctionChange,AB,H,AVG,2B,3B,HR,BB,K,SLG,OBP,OPS,R,RBI,SB,GIDP,IPOUTS,H_OPP,HR_OPP,ER,K_OPP,BB_OPP,W,L,WHIP,ERA,SV,HD,QS
0,Jose Quijada,39142,2021,1,1505,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Bryce Harper,30951,2021,29,17,0,0,551.0,146.0,0.264972777,31.0,2.0,36.0,115.0,159.0,0.524500907,0.394387001,0.918887909,105.0,105.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Christin Stewart,35047,2021,1,616,0,0,377.0,86.0,0.228116711,18.0,2.0,14.0,40.0,105.0,0.397877983,0.308411215,0.706289198,39.0,47.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Warwick Saupold,35048,2021,1,3019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Lucas Duda,30953,2021,1,1326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Artie Lewicki,35049,2021,1,4405,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,24.0,2.0,12.0,13.0,5.0,1.0,1.0,1.53,5.68,0.0,0.0,0.0
0,Jeremy Jeffress,30954,2021,1,487,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,49.0,5.0,26.0,51.0,23.0,2.0,5.0,1.22,3.97,14.0,9.0,0.0
0,Guillermo Heredia,35050,2021,1,844,0,0,86.0,19.0,0.220930232,4.0,0.0,2.0,7.0,20.0,0.337209301,0.294736841,0.631946142,11.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Gregory Infante,30955,2021,1,2952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Yuhei Nakaushiro,35052,2021,1,3272,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Chandler Shepherd,35053,2021,1,1654,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Brandon Kintzler,30959,2021,1,345,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,61.0,7.0,32.0,47.0,21.0,2.0,5.0,1.24,4.36,16.0,0.0,0.0
0,Jose Azocar,35058,2021,1,4006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Steve Cishek,30963,2021,1,1160,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,41.0,7.0,25.0,50.0,23.0,3.0,3.0,1.23,4.33,0.0,5.0,0.0
0,Ryan Zimmerman,6389,2021,1,635,0,0,159.0,41.0,0.257861634,9.0,0.0,8.0,14.0,36.0,0.465408803,0.319999999,0.785408802,19.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Hisashi Iwakuma,30965,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Russell Martin,6390,2021,1,1039,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Harrison Bader,35062,2021,1,356,0,0,440.0,101.0,0.229545455,20.0,3.0,17.0,46.0,143.0,0.404545455,0.320079523,0.724624977,74.0,49.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Maikel Cleto,30967,2021,1,3489,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Dustin Pedroia,6393,2021,1,4397,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jordan Holloway,35065,2021,1,1548,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,20.0,1.0,12.0,18.0,15.0,1.0,1.0,1.67,5.14,0.0,0.0,0.0
0,Josh Naylor,35066,2021,1,405,0,0,342.0,90.0,0.263157894,19.0,1.0,10.0,31.0,57.0,0.412280701,0.327127659,0.73940836,46.0,41.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Zeke White,35067,2021,1,4090,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Alexander Guillen,39165,2021,1,2812,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Wes Benjamin,39168,2021,1,1242,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,104.0,14.0,54.0,60.0,31.0,4.0,5.0,1.65,5.93,0.0,0.0,2.0
0,Edinson Volquez,6401,2021,1,1787,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,20.0,2.0,13.0,15.0,11.0,1.0,1.0,1.63,6.16,0.0,0.0,0.0
0,Brendan Rodgers,35073,2021,1,488,0,0,333.0,94.0,0.282282282,21.0,2.0,12.0,19.0,72.0,0.465465465,0.332409972,0.797875437,42.0,40.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Arquimedes Caminero,30979,2021,1,3134,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Stevie Wilkerson,35076,2021,1,1080,0,0,60.0,13.0,0.216666664,3.0,0.0,2.0,4.0,17.0,0.366666663,0.276923074,0.643589737,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Corey Kluber,30981,2021,4,157,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,117.0,17.0,55.0,128.0,32.0,9.0,5.0,1.2,3.99,0.0,0.0,13.0
0,Franklin Gutierrez,6408,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Scott Diamond,30985,2021,1,1957,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Michael Martinez,30986,2021,1,2246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Eric Hosmer,30993,2021,7,119,0,0,583.0,157.0,0.269296741,28.0,1.0,21.0,47.0,136.0,0.428816466,0.324960753,0.75377722,76.0,93.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Tim Collins,30995,2021,1,2612,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Brad Brach,31000,2021,1,1038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,48.0,5.0,24.0,56.0,29.0,3.0,3.0,1.48,4.15,0.0,0.0,0.0
0,Daniel Mengden,35096,2021,1,4406,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Juan Oramas,31001,2021,1,1898,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ryan Carpenter,35098,2021,1,4409,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Chris Archer,31003,2021,1,508,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,68.0,13.0,37.0,80.0,25.0,4.0,4.0,1.35,4.83,0.0,0.0,7.0
0,Luis Ysla,35099,2021,1,1798,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,B.J. Lopez,39197,2021,1,1586,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jason Kipnis,31007,2021,1,752,0,0,283.0,65.0,0.229681979,15.0,1.0,10.0,29.0,67.0,0.395759717,0.302839116,0.698598833,32.0,37.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Brian Dozier,31009,2021,1,735,0,0,315.0,71.0,0.225396825,14.0,1.0,15.0,42.0,78.0,0.419047619,0.32132964,0.740377259,43.0,38.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Drew Pomeranz,31010,2021,2,193,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,55.0,8.0,27.0,92.0,36.0,3.0,5.0,1.23,3.28,9.0,26.0,0.0
0,Matt Carpenter,31015,2021,1,518,0,0,369.0,81.0,0.219512195,20.0,1.0,16.0,61.0,114.0,0.409214092,0.338636364,0.747850456,60.0,49.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Melky Mesa,31022,2021,1,3436,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Miguel Socolovich,31024,2021,1,2983,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Justin Wilson,31026,2021,1,765,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,43.0,4.0,20.0,57.0,25.0,4.0,2.0,1.33,3.53,0.0,0.0,0.0
0,Paul Goldschmidt,31027,2021,12,78,0,0,550.0,151.0,0.274545454,29.0,2.0,30.0,82.0,148.0,0.498181818,0.371473354,0.869655172,91.0,81.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Luis Castillo,35124,2021,21,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,154.0,23.0,72.0,224.0,69.0,13.0,8.0,1.19,3.45,0.0,0.0,20.0
0,Daniel Mayora,31029,2021,1,2923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Donnie Hart,35125,2021,1,2691,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Cameron Maybin,6455,2021,1,742,0,0,236.0,57.0,0.241525423,15.0,1.0,6.0,27.0,66.0,0.389830508,0.32330827,0.713138778,32.0,23.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Stephen Vogt,31032,2021,1,660,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Andy Young,39224,2021,1,846,0,0,159.0,36.0,0.226415093,7.0,2.0,6.0,11.0,46.0,0.40880503,0.318681318,0.727486347,20.0,19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Dylan Carlson,39226,2021,3,177,0,0,556.0,139.0,0.25,30.0,7.0,20.0,51.0,135.0,0.43705036,0.317230274,0.754280633,80.0,67.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jose Heberto Felix,31036,2021,1,2837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jean Segura,31037,2021,4,153,0,0,551.0,156.0,0.283121597,29.0,4.0,14.0,37.0,83.0,0.426497277,0.333333333,0.75983061,82.0,62.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Tim Federowicz,31038,2021,1,1472,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ryan Lavarnway,31039,2021,1,1383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Tanner Scott,35135,2021,1,613,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,51.0,5.0,25.0,66.0,30.0,3.0,3.0,1.4,3.88,2.0,0.0,0.0
0,Billy Hamilton,31042,2021,1,754,0,0,260.0,58.0,0.223076923,9.0,3.0,1.0,23.0,65.0,0.292307692,0.284210526,0.576518218,36.0,14.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Yusmeiro Petit,6470,2021,1,956,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,64.0,11.0,30.0,64.0,14.0,5.0,3.0,1.05,3.65,0.0,0.0,0.0
0,Ramon Laureano,35142,2021,7,121,0,0,499.0,129.0,0.258517034,28.0,2.0,20.0,45.0,145.0,0.442885771,0.335097002,0.777982773,81.0,67.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Henderson Alvarez,31047,2021,1,3041,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Anibal Sanchez,6472,2021,1,966,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,135.0,22.0,67.0,111.0,46.0,8.0,7.0,1.38,4.6,0.0,0.0,12.0
0,Adeiny Hechavarria,31049,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Rubby De La Rosa,31051,2021,1,2931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jose Casilla,31052,2021,1,3667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Kyle Gibson,31053,2021,1,463,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,184.0,26.0,96.0,164.0,69.0,9.0,10.0,1.45,4.94,0.0,0.0,14.0
0,Luis Guillorme,35149,2021,1,628,0,0,66.0,17.0,0.257575757,3.0,0.0,1.0,9.0,13.0,0.348484847,0.342105262,0.690590109,8.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Nick Markakis,6478,2021,1,506,0,0,357.0,96.0,0.268907563,24.0,1.0,6.0,36.0,56.0,0.392156862,0.335839599,0.727996461,44.0,47.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Zack Britton,31054,2021,1,299,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,40.0,3.0,21.0,49.0,28.0,3.0,3.0,1.19,3.32,12.0,17.0,0.0
0,Jorge De Leon,31059,2021,1,3492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Walker Buehler,39251,2021,25,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,132.0,22.0,64.0,195.0,44.0,13.0,6.0,1.03,3.37,0.0,0.0,19.0
0,Arcenio Leon,31060,2021,1,3238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,David Fletcher,35156,2021,2,211,0,0,585.0,166.0,0.283760684,33.0,3.0,6.0,46.0,67.0,0.381196581,0.336477987,0.717674568,79.0,49.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jordan Lyles,31061,2021,1,1042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,158.0,30.0,81.0,139.0,58.0,9.0,8.0,1.38,4.67,0.0,0.0,14.0
0,J.D. Martinez,31065,2021,15,61,0,0,562.0,153.0,0.272241993,33.0,2.0,32.0,63.0,154.0,0.508896797,0.347003154,0.855899951,86.0,97.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Luis David Liberato,35167,2021,1,3068,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Fabio Castillo,31073,2021,1,3217,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Oscar Mercado,35170,2021,1,399,0,0,349.0,85.0,0.243553008,18.0,2.0,8.0,25.0,78.0,0.375358166,0.30104712,0.676405286,49.0,34.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Wilmer Font,31075,2021,1,4403,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Peter Moylan,6500,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Brad Hand,31077,2021,5,146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,48.0,6.0,22.0,84.0,17.0,3.0,4.0,1.07,3.25,32.0,0.0,0.0
0,Victor Reyes,35178,2021,2,201,0,0,534.0,148.0,0.277153558,26.0,6.0,10.0,24.0,109.0,0.404494382,0.308510638,0.71300502,71.0,56.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Rex Brothers,31083,2021,1,2192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,32.0,5.0,25.0,39.0,23.0,1.0,2.0,1.77,7.26,0.0,0.0,0.0
0,Charlie Blackmon,31084,2021,15,60,0,0,583.0,160.0,0.274442539,32.0,6.0,25.0,43.0,126.0,0.478559177,0.3296875,0.808246677,91.0,76.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Alex Cobb,31086,2021,1,1358,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,125.0,21.0,75.0,90.0,36.0,5.0,8.0,1.38,5.77,0.0,0.0,8.0
0,Arodys Vizcaino,31087,2021,1,1192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,18.0,3.0,9.0,28.0,9.0,2.0,1.0,1.13,3.38,0.0,0.0,0.0
0,Ryan O'Hearn,35183,2021,1,681,0,0,124.0,27.0,0.217741935,7.0,1.0,4.0,14.0,36.0,0.387096773,0.299999999,0.687096772,12.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Eric Yardley,35184,2021,1,829,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,68.0,4.0,26.0,43.0,19.0,5.0,2.0,1.34,3.6,0.0,6.0,0.0
0,Martin Prado,6513,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Paul DeJong,35185,2021,2,189,0,0,515.0,125.0,0.242718447,27.0,1.0,24.0,48.0,143.0,0.438834951,0.314878893,0.753713844,77.0,75.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Julio Teheran,31091,2021,1,1051,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,113.0,23.0,70.0,109.0,57.0,7.0,7.0,1.36,5.04,0.0,0.0,10.0
0,Mike Montgomery,31092,2021,1,1100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,64.0,9.0,36.0,47.0,22.0,3.0,4.0,1.41,5.31,0.0,0.0,6.0
0,Abiatal Avelino,35188,2021,1,1843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Randall Delgado,31093,2021,1,1688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
