5 , Trea Turner , 20200701 , 99.89484752891693
5 , Trea Turner , 20200705 , 99.81455725544738
5 , Trea Turner , 20200225 , 99.5418300365655
5 , Trea Turner , 20200423 , 99.82057416267942
5 , Trea Turner , 20200526 , 99.70089730807578
5 , Trea Turner , 20200311 , 99.61956249687141
5 , Trea Turner , 20200401 , 99.88505747126437
5 , Trea Turner , 20200602 , 99.88738738738738
5 , Trea Turner , 20200622 , 99.8220640569395
5 , Trea Turner , 20200429 , 99.9290780141844
5 , Trea Turner , 20200205 , 99.19664049662224
5 , Trea Turner , 20200601 , 99.19816723940436
5 , Trea Turner , 20200425 , 99.93472584856397
5 , Trea Turner , 20200226 , 99.54826337097805
5 , Trea Turner , 20200331 , 99.78436657681941
5 , Trea Turner , 20200508 , 99.82964224872232
5 , Trea Turner , 20200417 , 99.73460721868365
5 , Trea Turner , 20200605 , 99.63414634146342
5 , Trea Turner , 20200615 , 99.9999
5 , Trea Turner , 20200324 , 99.66616933979859
5 , Trea Turner , 20200523 , 99.8015873015873
5 , Trea Turner , 20200419 , 99.77863862755949
5 , Trea Turner , 20200520 , 99.81203007518798
5 , Trea Turner , 20200617 , 99.84591679506933
5 , Trea Turner , 20200418 , 99.83775013520822
5 , Trea Turner , 20200207 , 99.24133982250216
5 , Trea Turner , 20200326 , 99.66719695722932
5 , Trea Turner , 20200704 , 99.84051036682615
5 , Trea Turner , 20200531 , 99.66814159292035
5 , Trea Turner , 20200229 , 99.56320267395928
5 , Trea Turner , 20200506 , 99.83108108108108
5 , Trea Turner , 20200629 , 99.77194982896236
5 , Trea Turner , 20200220 , 99.52771843022602
5 , Trea Turner , 20200426 , 99.73597359735975
5 , Trea Turner , 20200606 , 99.63985594237695
5 , Trea Turner , 20200504 , 99.92019154030328
5 , Trea Turner , 20200509 , 99.9999
5 , Trea Turner , 20200512 , 99.9999
5 , Trea Turner , 20200408 , 99.78911851539435
5 , Trea Turner , 20200529 , 99.67462039045553
5 , Trea Turner , 20200302 , 99.5678777612611
5 , Trea Turner , 20200212 , 99.4617963649197
5 , Trea Turner , 20200306 , 99.60313826052447
5 , Trea Turner , 20200312 , 99.61683018499537
5 , Trea Turner , 20200607 , 99.64912280701755
5 , Trea Turner , 20200308 , 99.60268189719395
5 , Trea Turner , 20200415 , 99.75136747886624
5 , Trea Turner , 20200613 , 99.9999
5 , Trea Turner , 20200330 , 99.88342270925624
5 , Trea Turner , 20200424 , 99.9999
5 , Trea Turner , 20200511 , 99.81042654028435
5 , Trea Turner , 20200530 , 99.67982924226254
5 , Trea Turner , 20200216 , 99.47093582520269
5 , Trea Turner , 20200707 , 99.9999
5 , Trea Turner , 20200414 , 99.80506822612085
5 , Trea Turner , 20200517 , 99.42965779467681
5 , Trea Turner , 20200626 , 99.81395348837209
5 , Trea Turner , 20200223 , 99.52198852772467
5 , Trea Turner , 20200503 , 99.9999
5 , Trea Turner , 20200218 , 99.51297700511682
5 , Trea Turner , 20200625 , 99.80372914622178
5 , Trea Turner , 20200709 , 99.68210717529519
5 , Trea Turner , 20200518 , 99.43767572633551
5 , Trea Turner , 20200527 , 99.69696969696969
5 , Trea Turner , 20200305 , 99.60409727895431
5 , Trea Turner , 20200505 , 99.91769547325103
5 , Trea Turner , 20200310 , 99.6085702513391
5 , Trea Turner , 20200628 , 99.78813559322035
5 , Trea Turner , 20200227 , 99.51161454485758
5 , Trea Turner , 20200522 , 99.80713596914175
5 , Trea Turner , 20200612 , 99.85380116959064
5 , Trea Turner , 20200501 , 99.85984583041345
5 , Trea Turner , 20200318 , 99.65250556202989
5 , Trea Turner , 20200301 , 99.58428225427465
5 , Trea Turner , 20200422 , 99.76004799040193
5 , Trea Turner , 20200328 , 99.7692054071876
5 , Trea Turner , 20200405 , 99.63583394027677
5 , Trea Turner , 20200513 , 99.90029910269193
5 , Trea Turner , 20200519 , 99.90138067061145
5 , Trea Turner , 20200516 , 99.80392156862746
5 , Trea Turner , 20200525 , 99.90697674418605
5 , Trea Turner , 20200403 , 99.83243967828417
5 , Trea Turner , 20200413 , 99.75798644724104
5 , Trea Turner , 20200307 , 99.60979587082495
5 , Trea Turner , 20200224 , 99.52062687255128
5 , Trea Turner , 20200304 , 99.5959069282409
5 , Trea Turner , 20200420 , 99.88465974625143
5 , Trea Turner , 20200708 , 99.79328165374677
5 , Trea Turner , 20200428 , 99.92748368382887
5 , Trea Turner , 20200618 , 99.68354430379746
5 , Trea Turner , 20200610 , 99.72222222222223
5 , Trea Turner , 20200217 , 99.49547218628719
5 , Trea Turner , 20200219 , 99.5105554900342
5 , Trea Turner , 20200703 , 99.89637305699482
5 , Trea Turner , 20200706 , 99.9999
5 , Trea Turner , 20200314 , 99.60264900662251
5 , Trea Turner , 20200524 , 99.90766389658357
5 , Trea Turner , 20200604 , 99.64912280701755
5 , Trea Turner , 20200215 , 99.44885361552028
5 , Trea Turner , 20200616 , 99.9999
5 , Trea Turner , 20200623 , 99.9999
5 , Trea Turner , 20200211 , 99.44401840490798
5 , Trea Turner , 20200416 , 99.84559958826557
5 , Trea Turner , 20200614 , 99.72451790633609
5 , Trea Turner , 20200702 , 99.6779388083736
5 , Trea Turner , 20200510 , 99.91126885536823
5 , Trea Turner , 20200407 , 99.64552973611657
5 , Trea Turner , 20200313 , 99.61607678464307
5 , Trea Turner , 20200620 , 99.9999
5 , Trea Turner , 20200208 , 99.34252932834859
5 , Trea Turner , 20200317 , 99.64862664438445
5 , Trea Turner , 20200410 , 99.73901696389734
5 , Trea Turner , 20200213 , 99.48130176524722
5 , Trea Turner , 20200325 , 99.66424381064827
5 , Trea Turner , 20200402 , 99.93751952514839
5 , Trea Turner , 20200222 , 99.53263983114729
5 , Trea Turner , 20200320 , 99.65865394501449
5 , Trea Turner , 20200427 , 99.78181818181818
5 , Trea Turner , 20200624 , 99.88276670574443
5 , Trea Turner , 20200603 , 99.9999
5 , Trea Turner , 20200214 , 99.45436121287707
5 , Trea Turner , 20200210 , 99.37966565029966
5 , Trea Turner , 20200528 , 99.68879668049793
5 , Trea Turner , 20200412 , 99.8193315266486
5 , Trea Turner , 20200630 , 99.84480082772892
5 , Trea Turner , 20200430 , 99.92429977289932
5 , Trea Turner , 20200315 , 99.63224641718857
5 , Trea Turner , 20200609 , 99.7229916897507
5 , Trea Turner , 20200627 , 99.83660130718954
5 , Trea Turner , 20200327 , 99.71190781049935
5 , Trea Turner , 20200406 , 99.5279307631786
5 , Trea Turner , 20200619 , 99.9999
5 , Trea Turner , 20200621 , 99.9999
5 , Trea Turner , 20200502 , 99.848828420257
5 , Trea Turner , 20200514 , 99.70384995064165
5 , Trea Turner , 20200611 , 99.61340206185567
5 , Trea Turner , 20200515 , 99.8062015503876
5 , Trea Turner , 20200221 , 99.52812483243069
5 , Trea Turner , 20200507 , 99.74093264248705
5 , Trea Turner , 20200710 , 99.60508995173322
5 , Trea Turner , 20200303 , 99.58781542173519
5 , Trea Turner , 20200409 , 99.74082073434126
5 , Trea Turner , 20200411 , 99.63866305329721
5 , Trea Turner , 20200206 , 99.17569096492646
5 , Trea Turner , 20200316 , 99.64602154273801
5 , Trea Turner , 20200321 , 99.65630904047916
5 , Trea Turner , 20200323 , 99.66088922381311
5 , Trea Turner , 20200309 , 99.6199114000367
5 , Trea Turner , 20200421 , 99.82153480071386
5 , Trea Turner , 20200608 , 99.87244897959184
5 , Trea Turner , 20200228 , 99.53935350647288
5 , Trea Turner , 20200329 , 99.77740678909294
5 , Trea Turner , 20200322 , 99.65631757800433
5 , Trea Turner , 20200521 , 99.90138067061145
5 , Trea Turner , 20200209 , 99.35035331661727
5 , Trea Turner , 20200404 , 99.75920192638459
5 , Starling Marte , 20200530 , 99.67982924226254
5 , Starling Marte , 20200213 , 99.23868484899188
5 , Starling Marte , 20200305 , 99.4564192798341
5 , Starling Marte , 20200708 , 99.48320413436691
5 , Starling Marte , 20200301 , 99.42161009290388
5 , Starling Marte , 20200515 , 99.51550387596899
5 , Starling Marte , 20200622 , 99.9999
5 , Starling Marte , 20200314 , 99.46787498547694
5 , Starling Marte , 20200527 , 99.39393939393939
5 , Starling Marte , 20200413 , 99.56437560503389
5 , Starling Marte , 20200321 , 99.52165611496332
5 , Starling Marte , 20200323 , 99.5252538573124
5 , Starling Marte , 20200703 , 99.74093264248705
5 , Starling Marte , 20200225 , 99.38763822194811
5 , Starling Marte , 20200623 , 99.66159052453469
5 , Starling Marte , 20200427 , 99.49090909090908
5 , Starling Marte , 20200404 , 99.58734525447042
5 , Starling Marte , 20200207 , 98.91210993415402
5 , Starling Marte , 20200418 , 99.62141698215251
5 , Starling Marte , 20200303 , 99.4403672799169
5 , Starling Marte , 20200316 , 99.5265809589993
5 , Starling Marte , 20200508 , 99.48892674616695
5 , Starling Marte , 20200521 , 99.9999
5 , Starling Marte , 20200217 , 99.22380336351875
5 , Starling Marte , 20200308 , 99.46472422260851
5 , Starling Marte , 20200306 , 99.45660469517965
5 , Starling Marte , 20200326 , 99.53188143434454
5 , Starling Marte , 20200609 , 99.44598337950139
5 , Starling Marte , 20200610 , 99.44444444444444
5 , Starling Marte , 20200424 , 99.86970684039088
5 , Starling Marte , 20200221 , 99.34044720896563
5 , Starling Marte , 20200605 , 99.8780487804878
5 , Starling Marte , 20200522 , 99.51783992285439
5 , Starling Marte , 20200503 , 99.84603541185527
5 , Starling Marte , 20200509 , 99.54044117647058
5 , Starling Marte , 20200414 , 99.61013645224172
5 , Starling Marte , 20200327 , 99.5358514724712
5 , Starling Marte , 20200407 , 99.3304450571091
5 , Starling Marte , 20200429 , 99.64539007092199
5 , Starling Marte , 20200205 , 98.74018623333941
5 , Starling Marte , 20200614 , 99.44903581267218
5 , Starling Marte , 20200619 , 99.66996699669967
5 , Starling Marte , 20200310 , 99.47466007416563
5 , Starling Marte , 20200606 , 99.87995198079231
5 , Starling Marte , 20200710 , 99.03466432645898
5 , Starling Marte , 20200402 , 99.59387691346454
5 , Starling Marte , 20200528 , 99.37759336099586
5 , Starling Marte , 20200409 , 99.52483801295897
5 , Starling Marte , 20200219 , 99.30416322679562
5 , Starling Marte , 20200629 , 99.82896237172177
5 , Starling Marte , 20200505 , 99.91769547325103
5 , Starling Marte , 20200309 , 99.4888463655666
5 , Starling Marte , 20200423 , 99.70095693779905
5 , Starling Marte , 20200705 , 99.76819656930923
5 , Starling Marte , 20200328 , 99.62083745466535
5 , Starling Marte , 20200504 , 99.76057462090981
5 , Starling Marte , 20200511 , 99.33712121212122
5 , Starling Marte , 20200416 , 99.48533196088522
5 , Starling Marte , 20200406 , 99.33123524783635
5 , Starling Marte , 20200325 , 99.52403792938051
5 , Starling Marte , 20200229 , 99.40367669401398
5 , Starling Marte , 20200410 , 99.43453675511091
5 , Starling Marte , 20200626 , 99.34883720930232
5 , Starling Marte , 20200222 , 99.36680235187698
5 , Starling Marte , 20200304 , 99.44600143387864
5 , Starling Marte , 20200318 , 99.51901684500477
5 , Starling Marte , 20200613 , 99.43502824858757
5 , Starling Marte , 20200408 , 99.40953184310418
5 , Starling Marte , 20200706 , 99.90162321692081
5 , Starling Marte , 20200420 , 99.53863898500576
5 , Starling Marte , 20200401 , 99.683908045977
5 , Starling Marte , 20200210 , 99.12732625381138
5 , Starling Marte , 20200502 , 99.39531368102796
5 , Starling Marte , 20200516 , 99.50980392156863
5 , Starling Marte , 20200411 , 99.3676603432701
5 , Starling Marte , 20200625 , 99.70559371933267
5 , Starling Marte , 20200612 , 99.70760233918129
5 , Starling Marte , 20200621 , 99.9999
5 , Starling Marte , 20200302 , 99.39157188785563
5 , Starling Marte , 20200322 , 99.52697223616636
5 , Starling Marte , 20200403 , 99.6313672922252
5 , Starling Marte , 20200607 , 99.76608187134502
5 , Starling Marte , 20200214 , 99.18160561184723
5 , Starling Marte , 20200312 , 99.4923610094206
5 , Starling Marte , 20200208 , 99.02023978342143
5 , Starling Marte , 20200212 , 99.2412880458756
5 , Starling Marte , 20200425 , 99.73890339425587
5 , Starling Marte , 20200627 , 99.59150326797386
5 , Starling Marte , 20200704 , 99.62785752259437
5 , Starling Marte , 20200226 , 99.37779671851695
5 , Starling Marte , 20200329 , 99.51771470970135
5 , Starling Marte , 20200426 , 99.4059405940594
5 , Starling Marte , 20200630 , 99.89653388515262
5 , Starling Marte , 20200702 , 99.73161567364465
5 , Starling Marte , 20200307 , 99.47293322850237
5 , Starling Marte , 20200603 , 99.9999
5 , Starling Marte , 20200529 , 99.56616052060737
5 , Starling Marte , 20200330 , 99.62695266961997
5 , Starling Marte , 20200709 , 99.40962761126248
5 , Starling Marte , 20200611 , 99.0979381443299
5 , Starling Marte , 20200430 , 99.5457986373959
5 , Starling Marte , 20200223 , 99.37383490272931
5 , Starling Marte , 20200417 , 99.57537154989384
5 , Starling Marte , 20200513 , 99.6011964107677
5 , Starling Marte , 20200617 , 99.69183359013869
5 , Starling Marte , 20200506 , 99.66216216216216
5 , Starling Marte , 20200520 , 99.81203007518798
5 , Starling Marte , 20200510 , 99.64507542147294
5 , Starling Marte , 20200523 , 99.70238095238095
5 , Starling Marte , 20200524 , 99.63065558633426
5 , Starling Marte , 20200628 , 99.78813559322035
5 , Starling Marte , 20200514 , 99.50641658440277
5 , Starling Marte , 20200526 , 99.40179461615155
5 , Starling Marte , 20200224 , 99.36390873473151
5 , Starling Marte , 20200422 , 99.58008398320337
5 , Starling Marte , 20200419 , 99.50193691200886
5 , Starling Marte , 20200412 , 99.41282746160795
5 , Starling Marte , 20200206 , 98.83664566165778
5 , Starling Marte , 20200701 , 99.73711882229233
5 , Starling Marte , 20200602 , 99.66216216216216
5 , Starling Marte , 20200512 , 99.43019943019942
5 , Starling Marte , 20200209 , 99.03122863004332
5 , Starling Marte , 20200405 , 99.49016751638747
5 , Starling Marte , 20200620 , 99.83579638752053
5 , Starling Marte , 20200615 , 99.56958393113344
5 , Starling Marte , 20200319 , 99.52270785135163
5 , Starling Marte , 20200324 , 99.53562103692653
5 , Starling Marte , 20200601 , 99.88545246277205
5 , Starling Marte , 20200228 , 99.38448097847669
5 , Starling Marte , 20200317 , 99.5222179371813
5 , Starling Marte , 20200517 , 99.61977186311786
5 , Starling Marte , 20200624 , 99.2966002344666
5 , Starling Marte , 20200227 , 99.38438808175326
5 , Starling Marte , 20200525 , 99.62790697674419
5 , Starling Marte , 20200618 , 99.5253164556962
5 , Starling Marte , 20200616 , 99.54887218045113
5 , Starling Marte , 20200311 , 99.48441997246903
5 , Starling Marte , 20200531 , 99.66814159292035
5 , Starling Marte , 20200519 , 99.60552268244575
5 , Starling Marte , 20200218 , 99.30337217187596
5 , Starling Marte , 20200518 , 99.53139643861293
5 , Starling Marte , 20200608 , 99.74489795918367
5 , Starling Marte , 20200604 , 99.76608187134502
5 , Starling Marte , 20200421 , 99.64306960142773
5 , Starling Marte , 20200501 , 99.50946040644709
5 , Starling Marte , 20200331 , 99.62264150943396
5 , Starling Marte , 20200216 , 99.21671018276761
5 , Starling Marte , 20200428 , 99.4198694706309
5 , Starling Marte , 20200707 , 99.801093983093
5 , Starling Marte , 20200507 , 99.39550949913645
5 , Starling Marte , 20200315 , 99.50743307999198
5 , Starling Marte , 20200215 , 99.20634920634922
5 , Starling Marte , 20200220 , 99.32531204318002
5 , Starling Marte , 20200211 , 99.20437116564416
5 , Starling Marte , 20200313 , 99.49130173965207
5 , Starling Marte , 20200320 , 99.52294785326534
5 , Starling Marte , 20200415 , 99.40357852882704
5 , Aaron Judge , 20200226 , 99.61218836565097
5 , Aaron Judge , 20200709 , 97.36243747157799
5 , Aaron Judge , 20200219 , 99.59900931713645
5 , Aaron Judge , 20200424 , 99.9999
5 , Aaron Judge , 20200309 , 99.39457476084392
5 , Aaron Judge , 20200418 , 99.89177489177489
5 , Aaron Judge , 20200222 , 99.64822352882055
5 , Aaron Judge , 20200405 , 99.45394976337823
5 , Aaron Judge , 20200210 , 99.54793944491169
5 , Aaron Judge , 20200205 , 99.34270586087274
5 , Aaron Judge , 20200331 , 99.51495553759095
5 , Aaron Judge , 20200320 , 99.43858350299216
5 , Aaron Judge , 20200625 , 97.252208047105
5 , Aaron Judge , 20200708 , 97.20062208398133
5 , Aaron Judge , 20200416 , 99.79392065945389
5 , Aaron Judge , 20200609 , 98.7551867219917
5 , Aaron Judge , 20200420 , 99.94226327944573
5 , Aaron Judge , 20200430 , 99.91896272285251
5 , Aaron Judge , 20200213 , 99.60679327365514
5 , Aaron Judge , 20200412 , 99.45848375451264
5 , Aaron Judge , 20200401 , 99.65546942291128
5 , Aaron Judge , 20200601 , 98.8558352402746
5 , Aaron Judge , 20200602 , 99.09909909909909
5 , Aaron Judge , 20200318 , 99.40667909815222
5 , Aaron Judge , 20200409 , 99.39550949913645
5 , Aaron Judge , 20200220 , 99.61767682446869
5 , Aaron Judge , 20200427 , 99.9999
5 , Aaron Judge , 20200302 , 99.60932097911768
5 , Aaron Judge , 20200310 , 99.38463915136848
5 , Aaron Judge , 20200429 , 99.9290276792051
5 , Aaron Judge , 20200207 , 99.39879759519037
5 , Aaron Judge , 20200703 , 97.62764311500773
5 , Aaron Judge , 20200523 , 99.80139026812313
5 , Aaron Judge , 20200215 , 99.59582598471486
5 , Aaron Judge , 20200629 , 97.27117680500285
5 , Aaron Judge , 20200209 , 99.4985754985755
5 , Aaron Judge , 20200604 , 98.71345029239767
5 , Aaron Judge , 20200606 , 98.562874251497
5 , Aaron Judge , 20200702 , 97.27564102564102
5 , Aaron Judge , 20200314 , 99.34950283430908
5 , Aaron Judge , 20200630 , 97.67921609076843
5 , Aaron Judge , 20200603 , 98.80810488676997
5 , Aaron Judge , 20200206 , 99.41813479877162
5 , Aaron Judge , 20200214 , 99.61028838659392
5 , Aaron Judge , 20200208 , 99.48440319670017
5 , Aaron Judge , 20200410 , 99.47780678851174
5 , Aaron Judge , 20200419 , 99.83379501385042
5 , Aaron Judge , 20200306 , 99.50233566390865
5 , Aaron Judge , 20200328 , 99.65380811078141
5 , Aaron Judge , 20200612 , 98.83211678832117
5 , Aaron Judge , 20200527 , 98.88776541961577
5 , Aaron Judge , 20200224 , 99.61281401244526
5 , Aaron Judge , 20200323 , 99.46862634256642
5 , Aaron Judge , 20200520 , 99.3402450518379
5 , Aaron Judge , 20200402 , 99.7191887675507
5 , Aaron Judge , 20200608 , 98.91304347826086
5 , Aaron Judge , 20200522 , 99.61427193828351
5 , Aaron Judge , 20200618 , 98.73417721518987
5 , Aaron Judge , 20200706 , 97.93307086614173
5 , Aaron Judge , 20200221 , 99.62468500348507
5 , Aaron Judge , 20200308 , 99.36265312879374
5 , Aaron Judge , 20200423 , 99.9999
5 , Aaron Judge , 20200227 , 99.5896088972791
5 , Aaron Judge , 20200307 , 99.41469380623744
5 , Aaron Judge , 20200611 , 98.45559845559846
5 , Aaron Judge , 20200525 , 99.90680335507922
5 , Aaron Judge , 20200621 , 99.35794542536117
5 , Aaron Judge , 20200704 , 97.45627980922097
5 , Aaron Judge , 20200528 , 98.75130072840791
5 , Aaron Judge , 20200404 , 99.62173314993123
5 , Aaron Judge , 20200524 , 99.53874538745387
5 , Aaron Judge , 20200301 , 99.63127643422622
5 , Aaron Judge , 20200619 , 99.00990099009901
5 , Aaron Judge , 20200515 , 99.7090203685742
5 , Aaron Judge , 20200413 , 99.61315280464217
5 , Aaron Judge , 20200330 , 99.48682062048051
5 , Aaron Judge , 20200411 , 99.32249322493224
5 , Aaron Judge , 20200531 , 99.00442477876106
5 , Aaron Judge , 20200326 , 99.46410608139004
5 , Aaron Judge , 20200408 , 99.36708860759494
5 , Aaron Judge , 20200303 , 99.61123399691668
5 , Aaron Judge , 20200513 , 99.40119760479041
5 , Aaron Judge , 20200305 , 99.57264957264957
5 , Aaron Judge , 20200322 , 99.45543024872548
5 , Aaron Judge , 20200519 , 99.60435212660732
5 , Aaron Judge , 20200623 , 99.49324324324324
5 , Aaron Judge , 20200701 , 97.11740041928721
5 , Aaron Judge , 20200626 , 97.2998137802607
5 , Aaron Judge , 20200509 , 99.50248756218906
5 , Aaron Judge , 20200501 , 99.9999
5 , Aaron Judge , 20200324 , 99.46837284784272
5 , Aaron Judge , 20200510 , 99.64507542147294
5 , Aaron Judge , 20200218 , 99.63008631319359
5 , Aaron Judge , 20200526 , 99.7011952191235
5 , Aaron Judge , 20200211 , 99.59743122783476
5 , Aaron Judge , 20200327 , 99.69575660528423
5 , Aaron Judge , 20200428 , 99.9273783587509
5 , Aaron Judge , 20200425 , 99.80417754569191
5 , Aaron Judge , 20200313 , 99.37380038387717
5 , Aaron Judge , 20200508 , 99.48849104859335
5 , Aaron Judge , 20200512 , 99.71537001897534
5 , Aaron Judge , 20200407 , 99.56709956709958
5 , Aaron Judge , 20200511 , 99.52696310312204
5 , Aaron Judge , 20200311 , 99.38688688688688
5 , Aaron Judge , 20200620 , 99.28571428571429
5 , Aaron Judge , 20200229 , 99.60501329282188
5 , Aaron Judge , 20200421 , 99.94044073853485
5 , Aaron Judge , 20200504 , 99.52076677316293
5 , Aaron Judge , 20200505 , 99.67051070840198
5 , Aaron Judge , 20200417 , 99.89378651088688
5 , Aaron Judge , 20200517 , 99.14122137404581
5 , Aaron Judge , 20200530 , 99.03846153846155
5 , Aaron Judge , 20200317 , 99.39790014998928
5 , Aaron Judge , 20200507 , 99.56822107081175
5 , Aaron Judge , 20200406 , 99.3320235756385
5 , Aaron Judge , 20200325 , 99.46119496623243
5 , Aaron Judge , 20200616 , 98.94578313253012
5 , Aaron Judge , 20200529 , 99.1304347826087
5 , Aaron Judge , 20200315 , 99.3803633121587
5 , Aaron Judge , 20200617 , 99.38366718027734
5 , Aaron Judge , 20200319 , 99.42468837286864
5 , Aaron Judge , 20200502 , 99.69719909159728
5 , Aaron Judge , 20200225 , 99.61672320366536
5 , Aaron Judge , 20200627 , 96.56862745098039
5 , Aaron Judge , 20200217 , 99.61834530047223
5 , Aaron Judge , 20200422 , 99.87995198079231
5 , Aaron Judge , 20200607 , 98.5981308411215
5 , Aaron Judge , 20200705 , 97.87037037037038
5 , Aaron Judge , 20200414 , 99.70745977571916
5 , Aaron Judge , 20200605 , 98.41463414634146
5 , Aaron Judge , 20200615 , 98.85550786838341
5 , Aaron Judge , 20200613 , 99.15373765867419
5 , Aaron Judge , 20200628 , 96.83321604503871
5 , Aaron Judge , 20200610 , 98.89042995839112
5 , Aaron Judge , 20200426 , 99.66996699669967
5 , Aaron Judge , 20200614 , 99.17469050894086
5 , Aaron Judge , 20200518 , 99.24741298212606
5 , Aaron Judge , 20200503 , 99.76869699306091
5 , Aaron Judge , 20200223 , 99.63191357139442
5 , Aaron Judge , 20200622 , 99.46524064171123
5 , Aaron Judge , 20200506 , 99.57734573119188
5 , Aaron Judge , 20200707 , 97.85856573705179
5 , Aaron Judge , 20200312 , 99.38503587290741
5 , Aaron Judge , 20200516 , 99.31237721021611
5 , Aaron Judge , 20200316 , 99.40277114190158
5 , Aaron Judge , 20200321 , 99.43518723241745
5 , Aaron Judge , 20200403 , 99.76565115500502
5 , Aaron Judge , 20200521 , 99.90138067061145
5 , Aaron Judge , 20200624 , 97.7751756440281
5 , Aaron Judge , 20200228 , 99.5909776824716
5 , Aaron Judge , 20200329 , 99.62866691422205
5 , Aaron Judge , 20200304 , 99.5860900172734
5 , Aaron Judge , 20200514 , 99.60396039603961
5 , Aaron Judge , 20200216 , 99.62209701800192
5 , Aaron Judge , 20200212 , 99.6118217909131
5 , Aaron Judge , 20200415 , 99.80119284294234
5 , Aaron Judge , 20200710 , 97.01098901098901
5 , Manny Machado , 20200621 , 99.9999
5 , Manny Machado , 20200502 , 99.62207105064248
5 , Manny Machado , 20200225 , 99.47134234988326
5 , Manny Machado , 20200420 , 99.65397923875432
5 , Manny Machado , 20200220 , 99.46024963454401
5 , Manny Machado , 20200313 , 99.54410212112487
5 , Manny Machado , 20200410 , 99.8260113092649
5 , Manny Machado , 20200408 , 99.70476592155208
5 , Manny Machado , 20200612 , 99.56140350877193
5 , Manny Machado , 20200605 , 99.51219512195122
5 , Manny Machado , 20200623 , 99.9999
5 , Manny Machado , 20200219 , 99.45748319377286
5 , Manny Machado , 20200501 , 99.78976874562018
5 , Manny Machado , 20200708 , 99.48186528497409
5 , Manny Machado , 20200319 , 99.57066338759091
5 , Manny Machado , 20200630 , 99.74133471288154
5 , Manny Machado , 20200614 , 99.58677685950413
5 , Manny Machado , 20200629 , 99.71493728620297
5 , Manny Machado , 20200413 , 99.66118102613747
5 , Manny Machado , 20200427 , 99.78181818181818
5 , Manny Machado , 20200414 , 99.70760233918129
5 , Manny Machado , 20200307 , 99.50206743928717
5 , Manny Machado , 20200318 , 99.56141280166112
5 , Manny Machado , 20200506 , 99.66216216216216
5 , Manny Machado , 20200412 , 99.63866305329721
5 , Manny Machado , 20200602 , 99.88738738738738
5 , Manny Machado , 20200520 , 99.81203007518798
5 , Manny Machado , 20200317 , 99.56508698260348
5 , Manny Machado , 20200601 , 99.88545246277205
5 , Manny Machado , 20200228 , 99.45993169724406
5 , Manny Machado , 20200610 , 99.44444444444444
5 , Manny Machado , 20200215 , 99.44150499706055
5 , Manny Machado , 20200425 , 99.73890339425587
5 , Manny Machado , 20200308 , 99.50336607438473
5 , Manny Machado , 20200306 , 99.49935893522192
5 , Manny Machado , 20200511 , 99.33712121212122
5 , Manny Machado , 20200207 , 99.31291153736043
5 , Manny Machado , 20200530 , 99.67982924226254
5 , Manny Machado , 20200527 , 99.29292929292929
5 , Manny Machado , 20200523 , 99.70238095238095
5 , Manny Machado , 20200526 , 99.6011964107677
5 , Manny Machado , 20200323 , 99.57236780136766
5 , Manny Machado , 20200503 , 99.84603541185527
5 , Manny Machado , 20200430 , 99.84859954579863
5 , Manny Machado , 20200422 , 99.52009598080383
5 , Manny Machado , 20200301 , 99.48308270676691
5 , Manny Machado , 20200429 , 99.7872340425532
5 , Manny Machado , 20200517 , 99.61977186311786
5 , Manny Machado , 20200415 , 99.60238568588468
5 , Manny Machado , 20200216 , 99.47780678851174
5 , Manny Machado , 20200322 , 99.57332612556954
5 , Manny Machado , 20200310 , 99.53390157855432
5 , Manny Machado , 20200507 , 99.74093264248705
5 , Manny Machado , 20200525 , 99.53488372093024
5 , Manny Machado , 20200529 , 99.67462039045553
5 , Manny Machado , 20200625 , 99.60745829244357
5 , Manny Machado , 20200320 , 99.57025948924621
5 , Manny Machado , 20200223 , 99.46465274126476
5 , Manny Machado , 20200329 , 99.6661101836394
5 , Manny Machado , 20200211 , 99.48236196319019
5 , Manny Machado , 20200531 , 99.5575221238938
5 , Manny Machado , 20200417 , 99.68152866242038
5 , Manny Machado , 20200327 , 99.6798975672215
5 , Manny Machado , 20200330 , 99.69689904406621
5 , Manny Machado , 20200528 , 99.48132780082987
5 , Manny Machado , 20200426 , 99.53795379537954
5 , Manny Machado , 20200524 , 99.81532779316713
5 , Manny Machado , 20200419 , 99.55727725511898
5 , Manny Machado , 20200314 , 99.53759643089506
5 , Manny Machado , 20200613 , 99.85875706214689
5 , Manny Machado , 20200222 , 99.47736067139053
5 , Manny Machado , 20200603 , 99.64200477326969
5 , Manny Machado , 20200508 , 99.5741056218058
5 , Manny Machado , 20200622 , 99.9999
5 , Manny Machado , 20200328 , 99.71974942301351
5 , Manny Machado , 20200209 , 99.39594255755641
5 , Manny Machado , 20200304 , 99.48838270277317
5 , Manny Machado , 20200705 , 99.86091794158554
5 , Manny Machado , 20200421 , 99.70255800118977
5 , Manny Machado , 20200428 , 99.85496736765772
5 , Manny Machado , 20200707 , 99.801093983093
5 , Manny Machado , 20200401 , 99.59770114942529
5 , Manny Machado , 20200709 , 99.36421435059037
5 , Manny Machado , 20200509 , 99.63235294117648
5 , Manny Machado , 20200522 , 99.61427193828351
5 , Manny Machado , 20200221 , 99.4852270899244
